OBJECTID,TYPE,Status,Comments,Date_Mod,Compiler,Name,Name_Source,created_user,created_date,last_edited_user,last_edited_date,GlobalID,Shape__Area,Shape__Length
2881,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,a046e1d3-4517-4444-84f9-7cc4c1bc84ac,2042.72802734375,554.92798143812
2882,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,ab1dd744-d52d-4019-9d9c-2d706d41222e,34134.6672363281,1023.55524453557
2883,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,9bc00769-3a25-4871-9592-89e2564c5785,12745.2783203125,453.081821537537
2884,River,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,f93b74af-4ef9-4059-80e1-63f1f41cfb6c,5270.95849609375,738.602106504237
2885,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,5914342d-90f1-4698-8206-1855366bf630,5641.53442382813,1404.65560247065
2886,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,f9bfacc5-fc3e-47a2-91c2-265f0b15974b,26303.2099609375,659.106109911873
2887,River,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,7c978259-766e-4cb5-a82b-86ea9e63420b,823.328857421875,143.253694375874
2888,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,17b5355c-9706-4d81-bbc4-ebdd568bd6ec,1490.63110351563,259.59639828464
2889,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,d92c26d2-6fa0-4228-9739-18c46de5f191,2817.18603515625,319.316297617072
2890,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,13b8bb59-586c-4fbe-aa8b-ddebc81e875b,12295.3620605469,790.268567240796
2891,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,2f68aca5-33e5-4796-b68a-bd833e931fa7,162623.130371094,11285.9717531204
2892,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,12b4b5cc-0596-4b5c-8178-cf7129078572,37232.1979980469,4118.03583108198
2893,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,ad4ceea1-0a55-48c4-8448-8beb0301dcd2,228.3017578125,56.3271470886756
2894,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,61ec9897-45a6-4bc3-92d8-f42f6da11546,2418.03466796875,327.340195372278
2895,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,ad00219c-b040-40b3-9d26-2d3ad0c689dd,254.9013671875,64.2313416039993
2896,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,71a0158c-cfa3-4187-bb47-604727ef3e28,200.576904296875,53.1189093595636
2897,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,7661a46e-8183-4f26-bb70-8360449cc9ca,16108.0134277344,577.632849373602
2898,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,379f6af9-1e1e-4fb2-864c-f99a4398efb2,79985.9936523438,1710.43055351016
2899,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,6397f4a4-0128-41be-ae72-2ee10b86e607,786.441162109375,107.926527841567
2900,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,4b39b214-7252-4d5f-b538-af73e0abb172,7215.56420898438,401.121631628578
2901,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,fa60ba33-b08c-47b7-af10-a5550a946035,185.619140625,50.5869160136034
2902,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,a58ad1cd-b39f-476e-afd1-63fcc083859a,775.237060546875,109.273074780396
2903,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,d57f14f5-bb48-494c-bd23-0ce7ba6f0eb1,204242.681884766,4450.42660846938
2904,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,c2d5c2d9-c243-45dd-841d-44273fdc700a,10789.8500976563,3232.73391795826
2905,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,2b132ef6-c87c-498b-81df-74102b57cb82,39970.9965820313,1091.23588985018
2906,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,e525b17a-1660-4e15-9668-9f95054a61aa,237.4140625,91.8785223251122
2907,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,eaccf0c6-4400-4f7d-aeb3-c2ed71f24e96,4206.6689453125,1663.13270657336
2908,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,7517695f-4f11-4d9f-b2ef-cbfff733bf60,5942.60668945313,2761.30617965466
2909,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,9026d4d8-0902-4d03-81a9-80e8eece4a68,541.45458984375,108.071013887052
2910,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,66ea3bf2-9c7e-46d7-86aa-85b76027b4f9,9437.291015625,2684.57595913442
2911,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,3718ed6c-abf8-44d4-aef3-5634e9212610,16745.3005371094,2341.44138315269
2912,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,9c003e16-c186-4306-99fd-652e6e48cf7c,457.203125,83.0943318109353
2913,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,de5046f0-7437-4100-839e-ddc2e304254d,66772.169921875,8118.89483192603
2914,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,d2e8329c-2145-4a46-b234-1ba208e51c14,1105.02319335938,143.035636563974
2915,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,5ebd2be6-ff0e-4518-97a9-7ad62f781d8f,1708.1162109375,159.489872558692
2916,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,18a5eb46-4752-43bf-88cd-75d4512373a1,69374.3559570313,7272.14330918505
2917,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,29cde049-4c37-4156-8373-8ef9fd0c7624,158277.754394531,14600.9584769745
2918,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,93547c4a-9e4d-4429-bf5f-18abf15bc610,66025.7873535156,1755.49716481786
2919,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,05ea08b2-1a66-49af-9c8c-cd508f9f6ba9,32084.3559570313,2540.63508686256
2920,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,c176a9b7-606c-4fab-b345-2a92a283794b,79230.0026855469,10926.9642852645
2921,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,6a57edb9-2c72-4010-beec-ab7dfbb71dc7,1357.88110351563,138.857605128873
2922,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,b4453595-2632-43ce-abfd-a1fd2ed18f0f,700.286865234375,126.940605329249
2923,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,836de3cc-3e4a-45d5-80e3-a9307f682385,5316.42333984375,397.910481634364
2924,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,97c387f9-7b94-4f62-9c7a-5acfcc4247cc,11736.2614746094,961.339451365184
2925,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,9d9b66fa-10bc-4f38-aa58-d11ce06db240,24086.8425292969,668.466399488981
2926,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,f93c4919-15a2-430b-aedf-197dbd87b099,3528.6787109375,222.416268141468
2927,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,c105cf1c-9d31-475e-adb0-81fa7c7020cc,1690.5703125,224.129546535639
2928,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,454befff-e9c5-43c4-be91-df18d1e83ace,46385.1379394531,1454.23179780258
2929,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,ffb3e403-fc86-4e98-bc62-eab2f27394a4,1429.79223632813,203.043284082343
2930,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,2cfb3a5c-7cf7-464a-90ec-075a8156cba8,24582.1242675781,962.805306441826
2931,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,15eca446-a198-49a8-bb07-d714e3f7bfad,12018.5290527344,544.044268234311
2932,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,e55c73ba-08d5-4776-9074-09b6eb129aee,1798.14038085938,183.546742497476
2933,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,b379be78-be4c-4d95-85e4-429626796c1f,3052.85375976563,381.989891235876
2934,Marsh or Swamp,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,c6f66642-382b-489a-a608-0d88f1876ba9,19323.4907226563,1078.78771526383
2935,Marsh or Swamp,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,09a3ce2f-f49e-49fe-8927-9733a486745f,77132.5112304688,1097.73030521468
2936,Marsh or Swamp,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,841a87dd-40fc-4b64-b690-55c39ba8f4de,64517.0703125,2256.2615774785
2937,Marsh or Swamp,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,0cad6c25-5725-4449-a48e-1e2a9f44b8cd,7534.013671875,339.786167622952
2938,Marsh or Swamp,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,f99586a4-811f-470b-aaed-833f737184c0,10858.3461914063,515.350683684809
2939,Marsh or Swamp,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,277437f2-b07b-4f85-862b-c642100dd0e5,76531.8469238281,1618.69986541812
2940,Marsh or Swamp,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,62761db7-7815-4efd-bcfb-6084ef943b03,130506.260009766,2105.05913153027
2941,Marsh or Swamp,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,52e235e0-2f58-4619-9f14-09c6c3c575b2,224328.977783203,3803.68837211562
2942,Marsh or Swamp,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,86b72447-7100-4054-8e5e-69b95a5fe954,402888.887695313,7487.52148974273
2943,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,81fafbc5-b04d-4eee-9105-34bcd083973d,28733.9985351563,1130.0658001626
2944,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,840794e5-aa5b-4d94-b7ae-e7ed5d9cf9b3,7892.01831054688,442.122992344164
2945,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,a3169614-07d4-4b14-8368-1bfd401e5016,2211.97485351563,209.50047544537
2946,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,c1695024-d3c1-4953-ac29-87bc1d4e0e9f,4813.72631835938,265.195911095184
2947,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,8204ef3b-de2a-4c48-9734-b19df835abbe,487.787353515625,130.567764697475
2948,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,c6639742-3a85-4ae7-a0a5-9777dd31bfae,2751.61181640625,229.051012459622
2949,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,8f61ed98-a773-48d7-abf7-3ce4b8f9a9cf,261.683837890625,65.6942130103207
2950,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,28c7258b-f315-4cdc-8099-a745fcdb29c9,3739.51733398438,287.240557286293
2951,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,7b5364bd-40d5-43b3-935c-3a2c2099f4f8,962.328125,121.221332092527
2952,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,eddfaab1-83f0-4bfd-b413-41d1192089ec,3533.21899414063,236.597109940898
2953,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,6d49499d-76a1-4b8d-9d6f-bdc16aa978a7,32643.0288085938,850.291368020262
2954,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,b6106423-c14d-40dc-b617-f9c1e721299e,2508.76831054688,252.080939565837
2955,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,04a4d3fd-3071-4ccd-b5b4-192e0f467474,17799.8618164063,505.092485751364
2956,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,c1ab0d5e-c6ff-40c0-8bf4-485dd966317c,3851.3623046875,225.470653820405
2957,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,dea7521b-f766-464f-8e35-e9be439682b0,1576.30688476563,197.011982087378
2958,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,1cbf3a84-1d0b-49d3-8ab3-7113ebb1efe3,30964.5825195313,897.435338982256
2959,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,57f0ffb9-8f4a-4314-b9ad-a06972bf791c,18617.6665039063,524.669738972505
2960,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,16e9002a-ec14-4135-8646-90476b1f8aa2,1037.47045898438,123.01482894021
2961,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,4609b26d-8c7f-4468-aed0-e3f34c9d396c,6236.79541015625,2981.49056523114
2962,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,dc8cef3d-d560-48cf-a828-15c061845048,763.16650390625,184.599430298838
2963,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,5dde0a4f-c422-4e97-a7fd-df70af39ae32,11095.3837890625,549.263315987319
2964,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,a9ade679-9bfb-4b7e-8457-becd172ad1ab,20753.7744140625,655.575227078196
2965,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,d9e10472-3972-44de-9a84-a24a3ce94861,2847.92138671875,239.737728494292
2966,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,dfc309c5-aabe-4aee-939c-ea91e35dcf31,7091.56982421875,314.793512632115
2967,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,889f2638-f56e-43a8-9857-22aed9091af4,16015.4230957031,466.367276970401
2968,Lake or Reservoir,Updated,,2011-04-25T00:00:00.000Z,Sanborn,No Name,USGS,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,fbe7953d-5d58-408e-ae7d-7298d96ee2ed,268649.079345703,3939.86932961922
2969,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,f277227d-339f-43a8-865b-a415ae1a7406,33914.6931152344,1739.17336811523
2970,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,d09b973d-deff-45bb-a53a-f0a9e9609aeb,1749.00268554688,191.642462427858
2971,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,9786082b-a5b7-4a79-81e4-021dc84c3e55,87037.0068359375,6735.83097300757
2972,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,53c55c53-304c-46bc-94b5-a50aac36c0db,42927.212890625,2647.09631948997
2973,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,f46ca110-5fbc-435f-9271-d7a1785a08b9,130035.405029297,3759.15617175531
2974,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,f82b6b84-052b-48de-8b98-4d59b561195b,53134.0659179688,3470.72504960376
2975,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,a31d092c-8dc9-4e67-a379-38fc0197f0c5,9537.45239257813,602.776179843798
2976,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,852766c8-b94e-4fe2-84f5-5bf03e5545e3,717.359375,163.040405422076
2977,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,65e38bfd-9780-47e2-986c-45bb6582683a,40367.8330078125,13513.9347286216
2978,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,9dd33c85-36a2-4211-8a5a-481798095df4,217.486328125,69.1307570664757
2979,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,a7e9585f-196e-42bf-8aad-6ff291747464,21900.9768066406,8419.65486569963
2980,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,514e7e8f-69f9-47bd-ba0e-94bfe8b60aab,13281.3049316406,514.241321368983
2981,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,581d259f-459d-4d3b-b905-ee94fc59a8c4,684.502197265625,121.89925427374
2982,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,44bab7c3-71d7-472a-8da9-d9c003ba4383,177.361083984375,73.728907707788
2983,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,ff586b77-a244-4006-9256-20b21446241b,380.08056640625,77.9050652511913
2984,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,7d724ef2-0c7b-4f8a-ad59-69ebd1a94a59,408.355712890625,109.74499967763
2985,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,d630b12e-6727-48de-b844-e7cb001f31ee,360.482177734375,81.8939397404985
2986,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,9fd43249-0da4-4776-adda-3ac637489d7f,1285.2978515625,468.385773222552
2987,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,56543f84-2363-4728-8831-a1a36a88b287,7992.37670898438,1945.31854989225
2988,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,62b8a04b-7291-455a-b559-918cde24d958,8137.16015625,522.053525965672
2989,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,0156235b-43cf-4242-ade2-71813e75a6ee,1461.77612304688,207.378541520619
2990,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,536e1a4f-01f2-4ae9-b495-cd54900f132e,64365.1459960938,1705.90527526714
2991,Lake or Reservoir,Updated,Industrial (Power Plant),2011-04-25T00:00:00.000Z,Sanborn,No Name,USGS,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,5353ec9f-edd1-4225-abb3-15acaacc247a,378838.789550781,3167.17827788442
2992,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,37173bc1-b964-42d4-86b5-30d20f27fd0d,1685.14477539063,156.928834779309
2993,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,b1ca55b4-e2bf-454c-aaf9-fe4af953e41e,36422.8940429688,3699.22245018658
2994,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,d1c5f0de-d1d0-4777-b994-132ccea48183,8031.07275390625,347.884520119123
2995,Pond,New,,2012-11-15T00:00:00.000Z,T. Clark,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,0043d22d-935a-4d1c-9e29-84149ff287ff,32888.3034667969,871.015692613823
2996,River,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,b301fb8b-41f6-4900-aa09-348c706aa1ab,558754.523925781,5770.48711626733
2997,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,316db8a9-e3aa-408c-a8fc-9fe0b07f96aa,12085.0126953125,571.397609699274
2998,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,ac149097-a6a2-47e4-b58a-04ef4f37d77e,87100.0053710938,1789.31034372604
2999,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,245be3d8-cc38-443c-9a24-df0cf9e5f2df,129088.639892578,2531.6187907981
3000,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,2002c27d-e23f-482a-9430-9ce02bc9e1b9,4989.6708984375,359.388952771875
1,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,79e0d31c-470b-457c-a8bb-d42a56a10096,8338.52099609375,1619.57474689096
2,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,2ea5e2d2-3646-4472-88cc-de2b144359e4,3567.44018554688,483.759379778608
3,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,97d98cf7-3487-4e68-88f0-6437618d29c8,4842.78979492188,326.162000605729
4,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,f31ba74a-ec56-4513-b647-ae29f22b4e56,33290.5327148438,6189.81437124669
5,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,914a29ad-7bb0-4574-9d69-cf3e2ebf9231,507.4345703125,150.696223764626
6,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,5fd0ffeb-3d43-4d24-ab48-580ee5df52ca,1600.72827148438,766.489958383871
7,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,a78a66c8-14d7-4bfd-935e-8a06e8b55db7,3125.39306640625,209.659269814416
8,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,3298c3bf-782c-46ed-ad11-b3a5834e4983,450.3515625,334.528678991297
9,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,9feed3d7-cdea-43cc-b0dd-2c09fb89c78e,2670.71142578125,210.545064948091
10,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,1d91dde7-3616-4671-b19d-21cf901c9b93,2645.81591796875,1011.74190954488
11,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,58189cfb-a0ba-450e-b7ce-da12f9ff3c87,19936.2739257813,3208.67363648354
12,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,638fc28e-1c41-4caa-9e5d-baee3b236f99,84471.1391601563,1324.42886290141
